# Funções extraídas de libfs16.so
# Endereço           | Nome Original                            | Nome Demangled
----------------------------------------------------------------------------------------------------
0000000000285db4   | _Z18gui_getScreenScaleRfS_               | gui_getScreenScale(float&, float&)
00000000002f0258   | jpeg_save_markers                        | jpeg_save_markers
00000000001a16f4   | _ZN10GameEntity12loadTexturesER14GameEntityDescP13EntityManager | GameEntity::loadTextures(GameEntityDesc&, EntityManager*)
000000000026a4c0   | _ZNK3Cki9SoundName5writeERNS_12BinaryStreamE | Cki::SoundName::write(Cki::BinaryStream&) const
00000000002cda10   | _ZN10StringUtil14splitIntoUIntsEPKcPjj   | StringUtil::splitIntoUInts(char const*, unsigned int*, unsigned int)
0000000000373630   | _ZNSt6__ndk15stoldERKNS_12basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEEEPm | std::__ndk1::stold(std::__ndk1::basic_string<wchar_t, std::__ndk1::char_traits<wchar_t>, std::__ndk1::allocator<wchar_t> > const&, unsigned long*)
00000000002409b4   | _ZN23HandheldInputDeviceBase18getGamepadHeldMaskEv | HandheldInputDeviceBase::getGamepadHeldMask()
0000000000309664   | png_set_read_fn                          | png_set_read_fn
00000000001d4e3c   | _ZN7Vehicle13aiStopMissionEv             | Vehicle::aiStopMission()
00000000002e97c4   | jpeg_alloc_quant_table                   | jpeg_alloc_quant_table
00000000001cdb78   | _ZN12TreeStanding8cutPieceEv             | TreeStanding::cutPiece()
000000000028196c   | ogg_sync_pageseek                        | ogg_sync_pageseek
000000000031eb40   | get_crc_table                            | get_crc_table
000000000023fd14   | _ZN31CricketAudioHandheldAudioDevice13destroyBufferEj | CricketAudioHandheldAudioDevice::destroyBuffer(unsigned int)
000000000024ba94   | _ZN26AndroidRewardedAdsProvider13isRewardReadyEv | AndroidRewardedAdsProvider::isRewardReady()
000000000033c9bc   | _ZNSt6__ndk17collateIcED1Ev              | std::__ndk1::collate<char>::~collate()
00000000001af36c   | _ZN3Map25enqueueRenderWithLightMapER10RenderArgsP24GLESHandheldRenderDeviceb | Map::enqueueRenderWithLightMap(RenderArgs&, GLESHandheldRenderDevice*, bool)
000000000021a0ec   | _ZN10IGameState10deactivateEv            | IGameState::deactivate()
00000000002843f4   | _ZN7Adapter16getMoneyReceivedEj          | Adapter::getMoneyReceived(unsigned int)
00000000002fd7cc   | png_destroy_info_struct                  | png_destroy_info_struct
00000000002742f8   | _ZNK3Cki13SystemAndroid13getSdkVersionEv | Cki::SystemAndroid::getSdkVersion() const
000000000025a6ec   | _ZN3Cki4ListINS_9EffectBusELi0EEC2Ev     | Cki::List<Cki::EffectBus, 0>::List()
000000000029b7c8   | _ZN3HUD15setMapCallbacksEjjjj            | HUD::setMapCallbacks(unsigned int, unsigned int, unsigned int, unsigned int)
000000000033035c   | _ZNSt6__ndk115basic_streambufIwNS_11char_traitsIwEEE4syncEv | std::__ndk1::basic_streambuf<wchar_t, std::__ndk1::char_traits<wchar_t> >::sync()
0000000000192ee8   | _ZN11AudioSource9setVolumeEf             | AudioSource::setVolume(float)
000000000023c7d4   | _ZN24GLESHandheldRenderDevice13createTextureEPvjjjjjbN24HandheldRenderDeviceBase16TEXTURE_LOCATIONE | GLESHandheldRenderDevice::createTexture(void*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, bool, HandheldRenderDeviceBase::TEXTURE_LOCATION)
0000000000289ae8   | _ZN17TransitionManager4findEPKfRj        | TransitionManager::find(float const*, unsigned int&)
0000000000353c48   | _ZNKSt6__ndk18messagesIwE8do_closeEl     | std::__ndk1::messages<wchar_t>::do_close(long) const
0000000000271854   | _ZN3Cki11AssetStreamD0Ev                 | Cki::AssetStream::~AssetStream()
0000000000299ccc   | _ZN19ChooseDestDialogBoxC1EP18GUIResourceManagerii10eAlignmentS2_ii | ChooseDestDialogBox::ChooseDestDialogBox(GUIResourceManager*, int, int, eAlignment, eAlignment, int, int)
0000000000212404   | _ZN13GameStateBase15removeTreePieceEj    | GameStateBase::removeTreePiece(unsigned int)
0000000000219fcc   | _ZN19GameStateChooseMode7initGUIEP18GUIResourceManagerP14MenuBackgroundP12DialogScreen | GameStateChooseMode::initGUI(GUIResourceManager*, MenuBackground*, DialogScreen*)
0000000000211638   | _ZN13GameStateBase19spawnTrailerForToolEP4Tool | GameStateBase::spawnTrailerForTool(Tool*)
00000000002253a0   | _ZN14b2PolygonShape3SetEPK6b2Vec2i       | b2PolygonShape::Set(b2Vec2 const*, int)
0000000000285c64   | _Z21gui_getViewportHeightv               | gui_getViewportHeight()
00000000002ad1c8   | _ZN14LargeMapScreen18setPathDotPositionENS_5ePathEjff | LargeMapScreen::setPathDotPosition(LargeMapScreen::ePath, unsigned int, float, float)
0000000000291340   | _ZN12ButtonLayoutD0Ev                    | ButtonLayout::~ButtonLayout()
0000000000292254   | _ZN13GenericButton11setCallbackEjjjj     | GenericButton::setCallback(unsigned int, unsigned int, unsigned int, unsigned int)
0000000000333d34   | _ZNSt6__ndk113basic_istreamIwNS_11char_traitsIwEEE6sentryC2ERS3_b | std::__ndk1::basic_istream<wchar_t, std::__ndk1::char_traits<wchar_t> >::sentry::sentry(std::__ndk1::basic_istream<wchar_t, std::__ndk1::char_traits<wchar_t> >&, bool)
000000000036e5f8   | _ZNKSt6__ndk112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE13find_first_ofEPKcmm | std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> >::find_first_of(char const*, unsigned long, unsigned long) const
00000000001a4950   | _ZN15GameMultiplayer9onMessageEji        | GameMultiplayer::onMessage(unsigned int, int)
0000000000248374   | _ZN15AndroidActivity19bindThreadGLContextEj | AndroidActivity::bindThreadGLContext(unsigned int)
00000000002975d4   | _ZN11RangeButton9setStringEPKcj          | RangeButton::setString(char const*, unsigned int)
00000000002ace20   | _ZN14LargeMapScreen15createSimpleBoxEPP8EmptyBoxi | LargeMapScreen::createSimpleBox(EmptyBox**, int)
000000000037822c   | _ZNSt6__ndk117__assoc_sub_stateD0Ev      | std::__ndk1::__assoc_sub_state::~__assoc_sub_state()
00000000001a0d30   | _ZNSt6__ndk16__treeINS_12__value_typeIjNS_12basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEEEENS_19__map_value_compareIjS8_NS_4lessIjEELb1EEENS5_IS8_EEE7destroyEPNS_11__tree_nodeIS8_PvEE | std::__ndk1::__tree<std::__ndk1::__value_type<unsigned int, std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> > >, std::__ndk1::__map_value_compare<unsigned int, std::__ndk1::__value_type<unsigned int, std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> > >, std::__ndk1::less<unsigned int>, true>, std::__ndk1::allocator<std::__ndk1::__value_type<unsigned int, std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> > > > >::destroy(std::__ndk1::__tree_node<std::__ndk1::__value_type<unsigned int, std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> > >, void*>*)
0000000000252bbc   | _ZN3Cki9AudioUtil7convertEPKaPii         | Cki::AudioUtil::convert(signed char const*, int*, int)
000000000019e4c0   | _ZN8GridCell20enqueueRenderFieldBGEP24GLESHandheldRenderDeviceb | GridCell::enqueueRenderFieldBG(GLESHandheldRenderDevice*, bool)
0000000000250c38   | _ZNK3Cki5ArrayINS_6SampleEE5writeERNS_12BinaryStreamE | Cki::Array<Cki::Sample>::write(Cki::BinaryStream&) const
000000000026eb5c   | _ZNK3Cki12BufferStream11getCapacityEv    | Cki::BufferStream::getCapacity() const
0000000000288884   | _ZN8MenuItem16drawItemContentsEP24GLESHandheldRenderDeviceR16sTransformations | MenuItem::drawItemContents(GLESHandheldRenderDevice*, sTransformations&)
00000000001a7e3c   | _ZN15GameMultiplayer23serverSendEntityUpdatesEf | GameMultiplayer::serverSendEntityUpdates(float)
000000000029fd00   | _ZN15ThreeSliceImage7setSizeEiif15eTransitionType | ThreeSliceImage::setSize(int, int, float, eTransitionType)
00000000003399c4   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEb | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(bool)
00000000003631a8   | _ZNSt6__ndk115numpunct_bynameIwEC1ERKNS_12basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEEm | std::__ndk1::numpunct_byname<wchar_t>::numpunct_byname(std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> > const&, unsigned long)
00000000001a96dc   | _ZN15GameMultiplayer20serverSendGotOffRampEP7Vehicle | GameMultiplayer::serverSendGotOffRamp(Vehicle*)
00000000001c9870   | _ZN4Tool20updateStumpTargetingEf8PlayMode | Tool::updateStumpTargeting(float, PlayMode)
00000000002bec54   | _ZN11StatsScreen21setNextButtonCallbackEjjj | StatsScreen::setNextButtonCallback(unsigned int, unsigned int, unsigned int)
0000000000283978   | android_getCpuCount                      | android_getCpuCount
00000000001a47bc   | _ZN10GameEntity21setAtomicProcessStateENS_14eAtomicProcessEb | GameEntity::setAtomicProcessState(GameEntity::eAtomicProcess, bool)
00000000001fb7c8   | _ZN13GameStateBase24enqueueRenderAlphaTestedEP10Renderer3DPP12TreeStandingj | GameStateBase::enqueueRenderAlphaTested(Renderer3D*, TreeStanding**, unsigned int)
000000000028fd0c   | _ZN9MenuImageD0Ev                        | MenuImage::~MenuImage()
00000000002c4960   | _ZN7AStar2DC2EPhjj                       | AStar2D::AStar2D(unsigned char*, unsigned int, unsigned int)
000000000033adb4   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEd | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(double)
00000000001954f0   | _ZN11ApplicationC2Ev                     | Application::Application()
000000000026c3a0   | _ZN3Cki12StreamSource14readFromStreamEi  | Cki::StreamSource::readFromStream(int)
000000000033afac   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEe | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(long double)
0000000000245470   | _ZN27AndroidHandheldSystemDevice5sleepEy | AndroidHandheldSystemDevice::sleep(unsigned long long)
0000000000194e5c   | _ZN18AchievementManagerC1Ev              | AchievementManager::AchievementManager()
0000000000270a20   | _ZN3Cki11MemoryFixup7advanceEi           | Cki::MemoryFixup::advance(int)
000000000032fcfc   | _ZNSt6__ndk115basic_streambufIcNS_11char_traitsIcEEE5uflowEv | std::__ndk1::basic_streambuf<char, std::__ndk1::char_traits<char> >::uflow()
000000000033abbc   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEf | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(float)
0000000000362b20   | _ZNSt6__ndk112basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEEC2IDnEEPKw | std::__ndk1::basic_string<wchar_t, std::__ndk1::char_traits<wchar_t>, std::__ndk1::allocator<wchar_t> >::basic_string<decltype(nullptr)>(wchar_t const*)
000000000035eb5c   | _ZNSt6__ndk17codecvtIwc9mbstate_tEC1EPKcm | std::__ndk1::codecvt<wchar_t, char, mbstate_t>::codecvt(char const*, unsigned long)
00000000001fcbd8   | _ZN13GameStateBase25processDialogChoiceButtonEij | GameStateBase::processDialogChoiceButton(int, unsigned int)
00000000002c5548   | _ZN10LogManager3logEPKc                  | LogManager::log(char const*)
000000000028a064   | _ZN10Transition12updateValuesEff15eTransitionType | Transition::updateValues(float, float, eTransitionType)
00000000002bec88   | _ZN11BitmapImageC1ERK9ImageDesc          | BitmapImage::BitmapImage(ImageDesc const&)
00000000002c5d40   | _ZNSt6__ndk16__sortIRN11FileManager13fileLoaderCmpEPP11IFileLoaderEEvT0_S7_T_ | void std::__ndk1::__sort<FileManager::fileLoaderCmp&, IFileLoader**>(IFileLoader**, IFileLoader**, FileManager::fileLoaderCmp&)
0000000000195658   | _ZN11Application4quitEv                  | Application::quit()
00000000002afd30   | _ZN14MenuScreenBase19createWideOffButtonEiiiPKci | MenuScreenBase::createWideOffButton(int, int, int, char const*, int)
0000000000304b3c   | png_create_read_struct                   | png_create_read_struct
0000000000339fcc   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEi | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(int)
0000000000192cd0   | _ZN11AudioBufferD2Ev                     | AudioBuffer::~AudioBuffer()
00000000001c38bc   | _ZN16TireTrackManager13loadMaterialsEv   | TireTrackManager::loadMaterials()
000000000029b7dc   | _ZN3HUD22setGotoOptionsCallbackEjjj      | HUD::setGotoOptionsCallback(unsigned int, unsigned int, unsigned int)
000000000025bca4   | _ZN3Cki13EffectBusNode7processIiEENS_12BufferHandleEibRb | Cki::BufferHandle Cki::EffectBusNode::process<int>(int, bool, bool&)
00000000002617a4   | _ZN3Cki7MixNode14allocateBufferEv        | Cki::MixNode::allocateBuffer()
000000000033a1e4   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEj | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(unsigned int)
000000000019a66c   | _ZN5Field4loadEv                         | Field::load()
00000000001fdcd0   | _ZN13GameStateBase27showUnavailableInDemoDialogEv | GameStateBase::showUnavailableInDemoDialog()
000000000034e20c   | _ZNKSt6__ndk117moneypunct_bynameIwLb1EE16do_negative_signEv | std::__ndk1::moneypunct_byname<wchar_t, true>::do_negative_sign() const
0000000000372a8c   | _ZNSt6__ndk16stoullERKNS_12basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEEEPmi | std::__ndk1::stoull(std::__ndk1::basic_string<wchar_t, std::__ndk1::char_traits<wchar_t>, std::__ndk1::allocator<wchar_t> > const&, unsigned long*, int)
00000000002da2c8   | _ZN9dtNavMesh16restoreTileStateEP10dtMeshTilePKhi | dtNavMesh::restoreTileState(dtMeshTile*, unsigned char const*, int)
000000000033a3dc   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEl | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(long)
0000000000191b0c   | _ZN16MathUtilHandheld19createFrustumPlanesEPKfP5Plane | MathUtilHandheld::createFrustumPlanes(float const*, Plane*)
000000000033a5d4   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEm | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(unsigned long)
0000000000230be4   | _ZN24b2ChainAndPolygonContactD0Ev        | b2ChainAndPolygonContact::~b2ChainAndPolygonContact()
000000000024bdc8   | android_app_post_exec_cmd                | android_app_post_exec_cmd
00000000002b1034   | _ZN17MultiplayerScreen16setSlot2CallbackEjj | MultiplayerScreen::setSlot2Callback(unsigned int, unsigned int)
0000000000268ba0   | _ZN3Cki5MixerD2Ev                        | Cki::Mixer::~Mixer()
0000000000224438   | _Z13b2TestOverlapPK7b2ShapeiS1_iRK11b2TransformS4_ | b2TestOverlap(b2Shape const*, int, b2Shape const*, int, b2Transform const&, b2Transform const&)
00000000001cb614   | _ZN4Tool14getRampOffsetYEff8PlayModef    | Tool::getRampOffsetY(float, float, PlayMode, float)
0000000000240ce0   | _ZN23HandheldInputDeviceBase10touchBeganEyffd | HandheldInputDeviceBase::touchBegan(unsigned long long, float, float, double)
0000000000251838   | _ZNK3Cki12BufferSource14getCurrentLoopEv | Cki::BufferSource::getCurrentLoop() const
0000000000361348   | _ZNKSt6__ndk115__codecvt_utf16IwLb1EE10do_unshiftER9mbstate_tPcS4_RS4_ | std::__ndk1::__codecvt_utf16<wchar_t, true>::do_unshift(mbstate_t&, char*, char*, char*&) const
0000000000192e7c   | _ZN11AudioSource4loadEP31CricketAudioHandheldAudioDevicej | AudioSource::load(CricketAudioHandheldAudioDevice*, unsigned int)
00000000002269d0   | _ZN6b2Body14DestroyFixtureEP9b2Fixture   | b2Body::DestroyFixture(b2Fixture*)
000000000023f7e0   | _ZN29HandheldAchievementDeviceBase14getNumUnlockedEv | HandheldAchievementDeviceBase::getNumUnlocked()
0000000000264c20   | _ZNK3Cki12PcmI8Decoder11getFramePosEv    | Cki::PcmI8Decoder::getFramePos() const
0000000000293c10   | _ZN14MenuButtonBase18getSquaredDistanceEff | MenuButtonBase::getSquaredDistance(float, float)
00000000002d2578   | _ZNK8tinyxml210XMLUnknown6AcceptEPNS_10XMLVisitorE | tinyxml2::XMLUnknown::Accept(tinyxml2::XMLVisitor*) const
0000000000339bbc   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEs | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(short)
00000000001d53b4   | _ZN7Vehicle17startClosingClawsE8PlayMode | Vehicle::startClosingClaws(PlayMode)
00000000001cce88   | _ZN4Tree16getWorldPositionER7Vector3     | Tree::getWorldPosition(Vector3&)
000000000024051c   | _ZN26AndroidInAppPurchaseDeviceD1Ev      | AndroidInAppPurchaseDevice::~AndroidInAppPurchaseDevice()
00000000002a2e90   | _ZN14PendingDialogs16handleVisibilityEv  | PendingDialogs::handleVisibility()
0000000000339dd4   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEt | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(unsigned short)
0000000000198288   | _ZN4Cows9serializeEPh                    | Cows::serialize(unsigned char*)
000000000029b994   | _ZN3HUD19hideActivationArrowEv           | HUD::hideActivationArrow()
000000000027218c   | _ZN3Cki6StringC2Ei                       | Cki::String::String(int)
0000000000297780   | _ZN12DialogScreen11handleInputEN23HandheldInputDeviceBase9TouchDescERjS2_ | DialogScreen::handleInput(HandheldInputDeviceBase::TouchDesc, unsigned int&, unsigned int&)
0000000000319ddc   | png_compress_IDAT                        | png_compress_IDAT
000000000036c908   | _ZNSt6__ndk119declare_no_pointersEPcm    | std::__ndk1::declare_no_pointers(char*, unsigned long)
000000000019ef6c   | _ZN4GameD1Ev                             | Game::~Game()
000000000023756c   | _ZN15b2RevoluteJoint23InitVelocityConstraintsERK12b2SolverData | b2RevoluteJoint::InitVelocityConstraints(b2SolverData const&)
0000000000255708   | _ZN3Cki9AudioUtil15monoPan_defaultEPKiPiiRKNS_12VolumeMatrixE | Cki::AudioUtil::monoPan_default(int const*, int*, int, Cki::VolumeMatrix const&)
0000000000260934   | _ZN3Cki16GraphOutputDummyC2Eb            | Cki::GraphOutputDummy::GraphOutputDummy(bool)
00000000002b2ea8   | _ZN13OptionsScreen21setBackButtonCallbackEjjb | OptionsScreen::setBackButtonCallback(unsigned int, unsigned int, bool)
0000000000219eb8   | _ZN19GameStateChooseMode9onMessageEji    | GameStateChooseMode::onMessage(unsigned int, int)
000000000025b1f8   | _ZN3Cki9EffectBus18getGlobalEffectBusEv  | Cki::EffectBus::getGlobalEffectBus()
0000000000268d90   | _ZN3Cki5Mixer6updateEv                   | Cki::Mixer::update()
0000000000316540   | png_write_end                            | png_write_end
0000000000330748   | _ZNSt6__ndk113basic_istreamIcNS_11char_traitsIcEEE4swapERS3_ | std::__ndk1::basic_istream<char, std::__ndk1::char_traits<char> >::swap(std::__ndk1::basic_istream<char, std::__ndk1::char_traits<char> >&)
0000000000211df8   | _ZN13GameStateBase10addVehicleEN17EntityManagerDesc8VEHICLESERK7Vector3fPS3_ | GameStateBase::addVehicle(EntityManagerDesc::VEHICLES, Vector3 const&, float, Vector3 const*)
0000000000219890   | _ZN13GameStateBase17resetFpsEventDataEv  | GameStateBase::resetFpsEventData()
0000000000270254   | _ZN3Cki11FixedStringILi384EEC2Ev         | Cki::FixedString<384>::FixedString()
000000000033a7cc   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEx | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(long long)
000000000034ad30   | _ZNKSt6__ndk18time_getIcNS_19istreambuf_iteratorIcNS_11char_traitsIcEEEEE17__get_white_spaceERS4_S4_RjRKNS_5ctypeIcEE | std::__ndk1::time_get<char, std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> > >::__get_white_space(std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> >&, std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> >, unsigned int&, std::__ndk1::ctype<char> const&) const
00000000001a4778   | _ZN10GameEntity15getWorldVector3ERK7Vector3RS0_ | GameEntity::getWorldVector3(Vector3 const&, Vector3&)
00000000002409bc   | _ZN23HandheldInputDeviceBase13getNumTouchesEv | HandheldInputDeviceBase::getNumTouches()
000000000025ca10   | _ZN3Cki5ArrayINS_6Effect11FactoryInfoEEC2EPKS2_i | Cki::Array<Cki::Effect::FactoryInfo>::Array(Cki::Effect::FactoryInfo const*, int)
00000000002c5a74   | _ZN11FileManagerC1Ev                     | FileManager::FileManager()
00000000002d56dc   | _ZN8tinyxml210XMLPrinter11OpenElementEPKcb | tinyxml2::XMLPrinter::OpenElement(char const*, bool)
000000000033a9c4   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEElsEy | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::operator<<(unsigned long long)
000000000036c92c   | _ZNSt6__ndk15alignEmmRPvRm               | std::__ndk1::align(unsigned long, unsigned long, void*&, unsigned long&)
000000000036d950   | _ZNSt13runtime_erroraSERKS_              | std::runtime_error::operator=(std::runtime_error const&)
00000000001998dc   | _ZN24DynamicsRaycastCallbacksD0Ev        | DynamicsRaycastCallbacks::~DynamicsRaycastCallbacks()
0000000000297848   | _ZN12DialogScreen24setChoiceButtonCallbacksEji | DialogScreen::setChoiceButtonCallbacks(unsigned int, int)
00000000002adf80   | _ZN16InteractiveImage22setDoubleClickCallbackEjjj | InteractiveImage::setDoubleClickCallback(unsigned int, unsigned int, unsigned int)
000000000022a0e0   | _ZN9b2Fixture13SetFilterDataERK8b2Filter | b2Fixture::SetFilterData(b2Filter const&)
000000000029c290   | _ZN17SingleImageButtonC1Ejii10eAlignmentS0_ii | SingleImageButton::SingleImageButton(unsigned int, int, int, eAlignment, eAlignment, int, int)
00000000002d87f8   | _ZN9dtNavMesh22connectExtOffMeshLinksEP10dtMeshTileS1_i | dtNavMesh::connectExtOffMeshLinks(dtMeshTile*, dtMeshTile*, int)
00000000002e0efc   | _ZNK14dtNavMeshQuery22findLocalNeighbourhoodEjPKffPK13dtQueryFilterPjS5_Pii | dtNavMeshQuery::findLocalNeighbourhood(unsigned int, float const*, float, dtQueryFilter const*, unsigned int*, unsigned int*, int*, int) const
0000000000341c34   | _ZNKSt6__ndk17num_getIwNS_19istreambuf_iteratorIwNS_11char_traitsIwEEEEE17__do_get_unsignedIjEES4_S4_S4_RNS_8ios_baseERjRT_ | std::__ndk1::istreambuf_iterator<wchar_t, std::__ndk1::char_traits<wchar_t> > std::__ndk1::num_get<wchar_t, std::__ndk1::istreambuf_iterator<wchar_t, std::__ndk1::char_traits<wchar_t> > >::__do_get_unsigned<unsigned int>(std::__ndk1::istreambuf_iterator<wchar_t, std::__ndk1::char_traits<wchar_t> >, std::__ndk1::istreambuf_iterator<wchar_t, std::__ndk1::char_traits<wchar_t> >, std::__ndk1::ios_base&, unsigned int&, unsigned int&) const
000000000035e824   | _ZNKSt6__ndk112ctype_bynameIwE8do_widenEPKcS3_Pw | std::__ndk1::ctype_byname<wchar_t>::do_widen(char const*, char const*, wchar_t*) const
0000000000360af8   | _ZNKSt6__ndk114__codecvt_utf8IDsE11do_encodingEv | std::__ndk1::__codecvt_utf8<char16_t>::do_encoding() const
000000000036a184   | _ZNSt6__ndk17codecvtIDsc9mbstate_tED2Ev  | std::__ndk1::codecvt<char16_t, char, mbstate_t>::~codecvt()
00000000001bba00   | _ZN16PhysicsDebugDraw10DrawCircleERK6b2Vec2fRK7b2Color | PhysicsDebugDraw::DrawCircle(b2Vec2 const&, float, b2Color const&)
0000000000228fb0   | _Z14b2PairLessThanRK6b2PairS1_           | b2PairLessThan(b2Pair const&, b2Pair const&)
0000000000263dd0   | _ZN3Cki13AudioFileInfo15readMp3TagId3v1Ev | Cki::AudioFileInfo::readMp3TagId3v1()
0000000000293bf4   | _ZN14MenuButtonBase16setFireWhileHeldEb  | MenuButtonBase::setFireWhileHeld(bool)
000000000028a384   | _Z15setupFS16Imagesv                     | setupFS16Images()
00000000002fe228   | png_access_version_number                | png_access_version_number
000000000019e0a4   | _ZN8GridCell4loadEjPN24HandheldRenderDeviceBase28VertexShaderAttributeBindingER9FieldDescP27AndroidHandheldSystemDeviceP24GLESHandheldRenderDevice | GridCell::load(unsigned int, HandheldRenderDeviceBase::VertexShaderAttributeBinding*, FieldDesc&, AndroidHandheldSystemDevice*, GLESHandheldRenderDevice*)
00000000001a2540   | _ZN10GameEntity22configureCollisionMaskEN14GameEntityDesc8COL_TYPEEP12b2FixtureDef | GameEntity::configureCollisionMask(GameEntityDesc::COL_TYPE, b2FixtureDef*)
0000000000271894   | _ZNK3Cki11AssetStream7isValidEv          | Cki::AssetStream::isValid() const
000000000036da18   | _ZNKSt6__ndk121__basic_string_commonILb1EE20__throw_out_of_rangeEv | std::__ndk1::__basic_string_common<true>::__throw_out_of_range() const
00000000002b9828   | _ZN10ShopScreen16getIsItemDyeableEv      | ShopScreen::getIsItemDyeable()
0000000000241d88   | _ZN21HandheldNetworkDevice11startClientEv | HandheldNetworkDevice::startClient()
00000000001b0464   | _ZN14MissionManager8isActiveEv           | MissionManager::isActive()
000000000023f788   | _ZN32GenericHandheldAchievementDevice6unlockEj | GenericHandheldAchievementDevice::unlock(unsigned int)
0000000000293980   | _ZN14MenuButtonBase8doUpdateEf           | MenuButtonBase::doUpdate(float)
00000000002a2908   | _ZN11MinimapPane9setGPSDotEjjf           | MinimapPane::setGPSDot(unsigned int, unsigned int, float)
0000000000393cf0   | __emutls_get_address                     | __emutls_get_address
00000000001aed80   | _ZN3Map9cullSceneER10RenderArgsN24HandheldSystemDeviceBase20DEVICE_GFX_PERF_TYPEE | Map::cullScene(RenderArgs&, HandheldSystemDeviceBase::DEVICE_GFX_PERF_TYPE)
00000000001bba08   | _ZN16PhysicsDebugDraw11DrawSegmentERK6b2Vec2S2_RK7Vector4bf | PhysicsDebugDraw::DrawSegment(b2Vec2 const&, b2Vec2 const&, Vector4 const&, bool, float)
000000000026e8ec   | _ZN3Cki12BinaryStreamrsERa               | Cki::BinaryStream::operator>>(signed char&)
0000000000272180   | _ZN3Cki6StringC2Ev                       | Cki::String::String()
000000000027a124   | oggpack_writealign                       | oggpack_writealign
0000000000289c74   | _ZN10TransitionC1EPfff15eTransitionType  | Transition::Transition(float*, float, float, eTransitionType)
00000000002b0d6c   | _ZN17MultiplayerScreen13processOnPushEP7Adapter | MultiplayerScreen::processOnPush(Adapter*)
00000000001bde0c   | _ZN9SaveGames13isTaskPendingEv           | SaveGames::isTaskPending()
00000000001cb228   | _ZN4Tool22deserializePostprocessEv       | Tool::deserializePostprocess()
000000000025d534   | _ZThn8_N3Cki6Effect7executeEiNS_12CommandParamES1_ | non-virtual thunk to Cki::Effect::execute(int, Cki::CommandParam, Cki::CommandParam)
0000000000289504   | _ZN9MenuSoundC2Ev                        | MenuSound::MenuSound()
0000000000223bc8   | _ZN14SuperGameState15doInputHandlingEP7AdapterP11IMenuScreen | SuperGameState::doInputHandling(Adapter*, IMenuScreen*)
