# Funções extraídas de libfs14.so
# Endereço           | Nome Original                            | Nome Demangled
----------------------------------------------------------------------------------------------------
00000000001be5c8   | _ZN8JPEGUtil11init_sourceEP22jpeg_decompress_struct | JPEGUtil::init_source(jpeg_decompress_struct*)
000000000027ab74   | _Znwm                                    | operator new(unsigned long)
0000000000227f2c   | _ZN3Cki9AudioUtil14stereoPan_neonEPfiRKNS_12VolumeMatrixE | Cki::AudioUtil::stereoPan_neon(float*, int, Cki::VolumeMatrix const&)
000000000019a690   | _ZN12b2MouseJoint12SetFrequencyEf        | b2MouseJoint::SetFrequency(float)
000000000020bdc8   | _ZN3Cki4ListINS_9EffectBusELi0EE6removeEPS1_ | Cki::List<Cki::EffectBus, 0>::remove(Cki::EffectBus*)
0000000000282cc8   | _ZNSt6__ndk112system_errorD0Ev           | std::__ndk1::system_error::~system_error()
000000000021a6a8   | _ZN3Cki11FixedStringILi64EEC2ERKNS_6StringE | Cki::FixedString<64>::FixedString(Cki::String const&)
00000000001b99cc   | _ZN15AndroidActivity13getAndroidAppEv    | AndroidActivity::getAndroidApp()
000000000021d300   | _ZNK3Cki6StringgeEPKc                    | Cki::String::operator>=(char const*) const
00000000001fe8f0   | crc32_combine                            | crc32_combine
00000000002848c4   | _ZNSt6__ndk117__assoc_sub_stateD0Ev      | std::__ndk1::__assoc_sub_state::~__assoc_sub_state()
00000000001151a4   | _ZN17GenericGUIManager15genericCallbackILNS_11eCallbackIDE70EEE17eINPUTRETURNCODESPvP16GUIInterfaceDesc | eINPUTRETURNCODES GenericGUIManager::genericCallback<(GenericGUIManager::eCallbackID)70>(void*, GUIInterfaceDesc*)
000000000025cee8   | _ZNKSt6__ndk117moneypunct_bynameIcLb0EE16do_decimal_pointEv | std::__ndk1::moneypunct_byname<char, false>::do_decimal_point() const
0000000000204438   | inflateSyncPoint                         | inflateSyncPoint
00000000001c2b7c   | _ZN15RandomGenerator14getRandomFloatEv   | RandomGenerator::getRandomFloat()
0000000000120f3c   | _ZN20AchievementDialogBox29setCloseButtonOnInputCallbackEPvPF17eINPUTRETURNCODESS0_P16GUIInterfaceDescE | AchievementDialogBox::setCloseButtonOnInputCallback(void*, eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*))
00000000001ae6f8   | _ZN23HandheldInputDeviceBaseC2Ev         | HandheldInputDeviceBase::HandheldInputDeviceBase()
000000000027ac40   | _ZdaPv                                   | operator delete[](void*)
0000000000157fc8   | _ZN13EntityManager14getEntityBrandEN6Entity12ENTITY_FLAGSEj | EntityManager::getEntityBrand(Entity::ENTITY_FLAGS, unsigned int)
00000000002127a8   | _ZN3Cki9RawWriterC2EPKcb                 | Cki::RawWriter::RawWriter(char const*, bool)
000000000027b970   | _ZNSt6__ndk112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendERKS5_mm | std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> >::append(std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> > const&, unsigned long, unsigned long)
000000000022a390   | _ZN3Cki5ArrayINS_6Effect11FactoryInfoEEC1Ev | Cki::Array<Cki::Effect::FactoryInfo>::Array()
00000000001409bc   | _ZN18AchievementDetails13processOnPushEP16GUIInterfaceDesc | AchievementDetails::processOnPush(GUIInterfaceDesc*)
0000000000271a98   | _ZNKSt6__ndk120__time_get_c_storageIwE3__rEv | std::__ndk1::__time_get_c_storage<wchar_t>::__r() const
00000000001ad6a4   | _ZN26AndroidRewardedAdsProvider16_setConsentStateENS_13CONSENT_STATEEb | AndroidRewardedAdsProvider::_setConsentState(AndroidRewardedAdsProvider::CONSENT_STATE, bool)
00000000001bee30   | _ZN7PNGUtil15user_flush_dataEP14png_struct_def | PNGUtil::user_flush_data(png_struct_def*)
0000000000119ef0   | _ZN8MenuItem10UpdatePartEfP16GUIInterfaceDesc | MenuItem::UpdatePart(float, GUIInterfaceDesc*)
000000000020762c   | _ZN3Cki10AudioGraph4stopEv               | Cki::AudioGraph::stop()
00000000001345b8   | _ZN22ConnectionMethodStatusC1Ejbii16eScreenAlignment17eElementAlignmentii | ConnectionMethodStatus::ConnectionMethodStatus(unsigned int, bool, int, int, eScreenAlignment, eElementAlignment, int, int)
00000000001358d4   | _ZN19MultiplayerUsernameD2Ev             | MultiplayerUsername::~MultiplayerUsername()
00000000001254ac   | _ZN20FrontendOptionButton14setIsTriggeredEv | FrontendOptionButton::setIsTriggered()
000000000024bcf0   | _ZNSt6__ndk113basic_ostreamIwNS_11char_traitsIwEEE5seekpENS_4fposI9mbstate_tEE | std::__ndk1::basic_ostream<wchar_t, std::__ndk1::char_traits<wchar_t> >::seekp(std::__ndk1::fpos<mbstate_t>)
000000000027e3a0   | _ZNKSt6__ndk112basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEE16find_last_not_ofEPKwmm | std::__ndk1::basic_string<wchar_t, std::__ndk1::char_traits<wchar_t>, std::__ndk1::allocator<wchar_t> >::find_last_not_of(wchar_t const*, unsigned long, unsigned long) const
0000000000211a5c   | _ZN3Cki17NativeStreamSound14prefetchStatusEj | Cki::NativeStreamSound::prefetchStatus(unsigned int)
0000000000135700   | _ZN19MultiplayerUsernameC2Ejjjii16eScreenAlignment17eElementAlignmentii | MultiplayerUsername::MultiplayerUsername(unsigned int, unsigned int, unsigned int, int, int, eScreenAlignment, eElementAlignment, int, int)
00000000002295bc   | _ZN3Cki9AudioUtil10clamp_neonEPKiPii     | Cki::AudioUtil::clamp_neon(int const*, int*, int)
000000000021dbfc   | _ZN3Cki6SystemC2ERK9_CkConfig            | Cki::System::System(_CkConfig const&)
000000000025aa80   | _ZNKSt6__ndk18time_getIwNS_19istreambuf_iteratorIwNS_11char_traitsIwEEEEE13do_date_orderEv | std::__ndk1::time_get<wchar_t, std::__ndk1::istreambuf_iterator<wchar_t, std::__ndk1::char_traits<wchar_t> > >::do_date_order() const
000000000024c288   | _ZNSt6__ndk18ios_base7failureC1ERKNS_12basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEERKNS_10error_codeE | std::__ndk1::ios_base::failure::failure(std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> > const&, std::__ndk1::error_code const&)
00000000001b3954   | _ZN7JNICallD1Ev                          | JNICall::~JNICall()
00000000002758b4   | _ZNSt6__ndk110__time_putD2Ev             | std::__ndk1::__time_put::~__time_put()
0000000000206588   | _tr_tally                                | _tr_tally
00000000002842fc   | _ZNSt6__ndk117__assoc_sub_state9__executeEv | std::__ndk1::__assoc_sub_state::__execute()
000000000020b9e8   | _ZN3Cki4ListINS_9EffectBusELi0EED2Ev     | Cki::List<Cki::EffectBus, 0>::~List()
0000000000141654   | _ZN12Achievements21setBackButtonCallbackEPvPF17eINPUTRETURNCODESS0_P16GUIInterfaceDescE | Achievements::setBackButtonCallback(void*, eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*))
000000000021c040   | _ZN3Cki6StringC1EPciNS0_8ExternalE       | Cki::String::String(char*, int, Cki::String::External)
0000000000278028   | _ZNSt6__ndk16locale5facetD2Ev            | std::__ndk1::locale::facet::~facet()
0000000000241440   | _ZNSt6__ndk113basic_istreamIcNS_11char_traitsIcEEED0Ev | std::__ndk1::basic_istream<char, std::__ndk1::char_traits<char> >::~basic_istream()
0000000000214240   | _ZN3Cki5Sound7destroyEv                  | Cki::Sound::destroy()
000000000016f084   | _ZN15GameMultiplayerC1Ev                 | GameMultiplayer::GameMultiplayer()
00000000001f734c   | png_set_filter_heuristics_fixed          | png_set_filter_heuristics_fixed
00000000001ff6ec   | deflateParams                            | deflateParams
000000000020b3a4   | _ZN3Cki12BufferSource7setLoopEii         | Cki::BufferSource::setLoop(int, int)
0000000000239afc   | oggpackB_writealign                      | oggpackB_writealign
000000000026e534   | _ZNKSt6__ndk114__codecvt_utf8IDsE13do_max_lengthEv | std::__ndk1::__codecvt_utf8<char16_t>::do_max_length() const
000000000018fd3c   | _ZN7Vehicle21canActivateAttachmentEv     | Vehicle::canActivateAttachment()
000000000027014c   | _ZNKSt6__ndk18numpunctIwE16do_decimal_pointEv | std::__ndk1::numpunct<wchar_t>::do_decimal_point() const
0000000000207c50   | _ZN3Cki4ListINS_9AudioNodeELi0EE4NodeC2Ev | Cki::List<Cki::AudioNode, 0>::Node::Node()
0000000000217980   | _ZN3Cki11AllocatabledlEPv                | Cki::Allocatable::operator delete(void*)
00000000001989a0   | _ZNK7b2World13GetTreeHeightEv            | b2World::GetTreeHeight() const
00000000001b1a18   | _ZN25GenericHandheldWifiServerD2Ev       | GenericHandheldWifiServer::~GenericHandheldWifiServer()
000000000020c600   | _ZN3Cki9EffectBus14removeInputBusEPS0_   | Cki::EffectBus::removeInputBus(Cki::EffectBus*)
00000000001f661c   | png_convert_from_time_t                  | png_convert_from_time_t
0000000000119dec   | _ZN8MenuItem10onPushPartEP16GUIInterfaceDesc | MenuItem::onPushPart(GUIInterfaceDesc*)
0000000000145924   | _ZN14IngameSettings24setHorizonButtonCallbackEPvPF17eINPUTRETURNCODESS0_P16GUIInterfaceDescE | IngameSettings::setHorizonButtonCallback(void*, eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*))
0000000000233308   | _ZN3Cki17CustomAudioStreamD0Ev           | Cki::CustomAudioStream::~CustomAudioStream()
00000000001e4688   | png_get_gAMA_fixed                       | png_get_gAMA_fixed
000000000021b3e4   | _ZN3Cki4Path3setEPKc10CkPathType         | Cki::Path::set(char const*, CkPathType)
000000000013834c   | _ZN8PriceRow6onPushEP16GUIInterfaceDesc  | PriceRow::onPush(GUIInterfaceDesc*)
0000000000230ea0   | ov_time_seek_page                        | ov_time_seek_page
00000000002130b0   | _ZN3Cki4ListINS_5SoundELi0EE4Node7getPrevEv | Cki::List<Cki::Sound, 0>::Node::getPrev()
00000000001cf4a4   | jpeg_finish_output                       | jpeg_finish_output
0000000000207270   | CkInit                                   | CkInit
00000000001c99a4   | _ZN8tinyxml210XMLElement7SetTextEPKc     | tinyxml2::XMLElement::SetText(char const*)
0000000000137514   | _ZN7InfoBarD0Ev                          | InfoBar::~InfoBar()
000000000012a3ec   | _ZN10SmallDigitC1Ejii16eScreenAlignment17eElementAlignmentjii | SmallDigit::SmallDigit(unsigned int, int, int, eScreenAlignment, eElementAlignment, unsigned int, int, int)
000000000011a870   | _ZN8MenuItem12setBlueValueEff15eTransitionType | MenuItem::setBlueValue(float, float, eTransitionType)
000000000011fb3c   | _ZN13CreditsScroll6onPushEP16GUIInterfaceDesc | CreditsScroll::onPush(GUIInterfaceDesc*)
00000000001fe0f0   | png_default_flush                        | png_default_flush
00000000001b092c   | _ZN21HandheldNetworkDevice9flushSendEv   | HandheldNetworkDevice::flushSend()
0000000000207f90   | _ZN3Cki4ListINS_9AudioNodeELi0EE8addAfterEPS1_S3_ | Cki::List<Cki::AudioNode, 0>::addAfter(Cki::AudioNode*, Cki::AudioNode*)
00000000001fc4e8   | png_write_sCAL_s                         | png_write_sCAL_s
000000000011a514   | _ZN8MenuItem11detachChildEPS_            | MenuItem::detachChild(MenuItem*)
0000000000287ed8   | _ZNSt9exceptionD0Ev                      | std::exception::~exception()
0000000000142430   | _ZN11DebugScreenC2Ev                     | DebugScreen::DebugScreen()
000000000016a8e4   | _ZN4Game10addVehicleEN17EntityManagerDesc8VEHICLESERK7Vector3fj | Game::addVehicle(EntityManagerDesc::VEHICLES, Vector3 const&, float, unsigned int)
000000000028331c   | _ZNSt6__ndk115__thread_structD1Ev        | std::__ndk1::__thread_struct::~__thread_struct()
00000000001998b0   | _ZN22b2EdgeAndCircleContact7DestroyEP9b2ContactP16b2BlockAllocator | b2EdgeAndCircleContact::Destroy(b2Contact*, b2BlockAllocator*)
000000000011ffe0   | _ZN11DebugButton14setIsTriggeredEv       | DebugButton::setIsTriggered()
000000000027c584   | _ZNKSt6__ndk112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE7compareEmmRKS5_mm | std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> >::compare(unsigned long, unsigned long, std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> > const&, unsigned long, unsigned long) const
00000000001ac6fc   | _ZN24GLESHandheldRenderDevice22enqueueSetOverlayLayerEj | GLESHandheldRenderDevice::enqueueSetOverlayLayer(unsigned int)
000000000021b800   | _ZNK3Cki4Path12getExtensionEv            | Cki::Path::getExtension() const
0000000000271968   | _ZNKSt6__ndk120__time_get_c_storageIwE3__cEv | std::__ndk1::__time_get_c_storage<wchar_t>::__c() const
0000000000219440   | _ZN3Cki4CondC1Ev                         | Cki::Cond::Cond()
00000000001149fc   | _ZN17GenericGUIManager15genericCallbackILNS_11eCallbackIDE35EEE17eINPUTRETURNCODESPvP16GUIInterfaceDesc | eINPUTRETURNCODES GenericGUIManager::genericCallback<(GenericGUIManager::eCallbackID)35>(void*, GUIInterfaceDesc*)
000000000013c4ec   | _Z22gui_getCurrentCategoryj              | gui_getCurrentCategory(unsigned int)
00000000001eeac8   | png_get_int_32                           | png_get_int_32
000000000012f5b4   | _ZN11LoadReadout13updateButtonsEv        | LoadReadout::updateButtons()
0000000000143d54   | _ZN3HUD20doOnFirstLoadOfAGameEP16GUIInterfaceDesc | HUD::doOnFirstLoadOfAGame(GUIInterfaceDesc*)
000000000014a094   | _ZN10ShopScreen14setBuyCallbackEPvPF17eINPUTRETURNCODESS0_P16GUIInterfaceDescES5_ | ShopScreen::setBuyCallback(void*, eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*), eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*))
000000000020afa0   | _ZN3Cki10BufferPoolD1Ev                  | Cki::BufferPool::~BufferPool()
00000000002084f8   | _ZN3Cki7ProxiedINS_4BankEED1Ev           | Cki::Proxied<Cki::Bank>::~Proxied()
0000000000240d4c   | _ZNSt6__ndk115basic_streambufIwNS_11char_traitsIwEEE7pubsyncEv | std::__ndk1::basic_streambuf<wchar_t, std::__ndk1::char_traits<wchar_t> >::pubsync()
000000000026b600   | _ZNKSt6__ndk15ctypeIcE9do_narrowEcc      | std::__ndk1::ctype<char>::do_narrow(char, char) const
00000000001abed4   | _ZN24GLESHandheldRenderDevice24getLightUniformLocationsERNS_13ShaderProgramE | GLESHandheldRenderDevice::getLightUniformLocations(GLESHandheldRenderDevice::ShaderProgram&)
0000000000143d44   | _ZN3HUD14resetMapOffsetEv                | HUD::resetMapOffset()
0000000000177ccc   | _ZN9MapObject13enqueueRenderEP24GLESHandheldRenderDevice | MapObject::enqueueRender(GLESHandheldRenderDevice*)
0000000000287f1c   | _ZNSt20bad_array_new_lengthC1Ev          | std::bad_array_new_length::bad_array_new_length()
000000000012d468   | _ZN10HUDToolbar26setIconCountForThisVehicleEP16GUIInterfaceDesc | HUDToolbar::setIconCountForThisVehicle(GUIInterfaceDesc*)
000000000012e6b0   | _ZN12FundsReadoutC1Ejiiii16eScreenAlignment17eElementAlignment | FundsReadout::FundsReadout(unsigned int, int, int, int, int, eScreenAlignment, eElementAlignment)
000000000022e128   | _ZN3Cki11AssetStreamC1EPKc               | Cki::AssetStream::AssetStream(char const*)
00000000001791a0   | _ZN13NewHelpSystem17createMiniTextureEv  | NewHelpSystem::createMiniTexture()
000000000012a1ac   | _ZN12OptionButtonD1Ev                    | OptionButton::~OptionButton()
000000000027b8d8   | _ZNKSt6__ndk112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE2atEm | std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> >::at(unsigned long) const
00000000001e4184   | png_get_x_offset_inches                  | png_get_x_offset_inches
00000000002084d0   | _ZN3Cki5Audio14platformResumeEv          | Cki::Audio::platformResume()
00000000001caa18   | _ZN8tinyxml211XMLDocumentC1EbNS_10WhitespaceE | tinyxml2::XMLDocument::XMLDocument(bool, tinyxml2::Whitespace)
0000000000142af4   | _ZN12DialogScreenD0Ev                    | DialogScreen::~DialogScreen()
0000000000212ec4   | _ZN3Cki4ListINS_12SharedBufferELi0EE6removeEPS1_ | Cki::List<Cki::SharedBuffer, 0>::remove(Cki::SharedBuffer*)
0000000000240c60   | _ZNSt6__ndk115basic_streambufIcNS_11char_traitsIcEEE4setgEPcS4_S4_ | std::__ndk1::basic_streambuf<char, std::__ndk1::char_traits<char> >::setg(char*, char*, char*)
000000000022cbb0   | _ZN3Cki4ListINS_12StreamSourceELi0EE4NodeC1Ev | Cki::List<Cki::StreamSource, 0>::Node::Node()
00000000001b88f8   | _ZN27AndroidHandheldSystemDevice10beginFrameEv | AndroidHandheldSystemDevice::beginFrame()
0000000000207cd4   | _ZN3Cki4ListINS_9AudioNodeELi0EE8getFirstEv | Cki::List<Cki::AudioNode, 0>::getFirst()
000000000020f004   | _ZN3Cki18GraphOutputAndroid10bufferDoneEPKPK30SLAndroidSimpleBufferQueueItf_ | Cki::GraphOutputAndroid::bufferDone(SLAndroidSimpleBufferQueueItf_ const* const*)
00000000001b1580   | _ZN25GenericHandheldWifiClient15connectToServerEjPb | GenericHandheldWifiClient::connectToServer(unsigned int, bool*)
000000000011f86c   | _ZN13CreditsButton8doUpdateEfP16GUIInterfaceDesc | CreditsButton::doUpdate(float, GUIInterfaceDesc*)
000000000025cd34   | _ZNKSt6__ndk110moneypunctIcLb0EE14do_frac_digitsEv | std::__ndk1::moneypunct<char, false>::do_frac_digits() const
000000000019353c   | _ZNK14b2PolygonShape9TestPointERK11b2TransformRK6b2Vec2 | b2PolygonShape::TestPoint(b2Transform const&, b2Vec2 const&) const
00000000001db160   | jpeg_make_d_derived_tbl                  | jpeg_make_d_derived_tbl
000000000010ef34   | _ZN19IndexedTriangleMesh7destroyEP24GLESHandheldRenderDevice | IndexedTriangleMesh::destroy(GLESHandheldRenderDevice*)
0000000000138f78   | _ZN14PricesIndexCol16SetRow3TrendInfoEj  | PricesIndexCol::SetRow3TrendInfo(unsigned int)
00000000001ad6d0   | _ZN26AndroidRewardedAdsProvider13getScreenSizeERjS0_ | AndroidRewardedAdsProvider::getScreenSize(unsigned int&, unsigned int&)
00000000001c38f4   | _ZN10StringUtil5splitERKNSt6__ndk112basic_stringIcNS0_11char_traitsIcEENS0_9allocatorIcEEEES8_RNS0_6vectorIS6_NS4_IS6_EEEEbb | StringUtil::split(std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> > const&, std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> > const&, std::__ndk1::vector<std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> >, std::__ndk1::allocator<std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> > > >&, bool, bool)
000000000022e254   | _ZNK3Cki11AssetStream7getSizeEv          | Cki::AssetStream::getSize() const
00000000001980fc   | _ZNK7b2World9QueryAABBEP15b2QueryCallbackRK6b2AABB | b2World::QueryAABB(b2QueryCallback*, b2AABB const&) const
00000000002077d0   | _ZN3Cki10AudioGraph7executeEPNS_13CommandObjectEiNS_12CommandParamES3_ | Cki::AudioGraph::execute(Cki::CommandObject*, int, Cki::CommandParam, Cki::CommandParam)
000000000027a128   | _ZNSt6__ndk119__shared_weak_countD1Ev    | std::__ndk1::__shared_weak_count::~__shared_weak_count()
00000000001c12ec   | _ZN8MathUtil12tangentArrayEjPfS0_S0_jPtbS0_ | MathUtil::tangentArray(unsigned int, float*, float*, float*, unsigned int, unsigned short*, bool, float*)
000000000014a09c   | _ZN10ShopScreen15setSellCallbackEPvPF17eINPUTRETURNCODESS0_P16GUIInterfaceDescES5_ | ShopScreen::setSellCallback(void*, eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*), eINPUTRETURNCODES (*)(void*, GUIInterfaceDesc*))
0000000000142428   | _ZN13CreditsScreen8setNamesEP16GUIInterfaceDesc | CreditsScreen::setNames(GUIInterfaceDesc*)
00000000001582a8   | _ZN13EntityManager17calculateToolSizeEjRNS_12ShopItemSizeE | EntityManager::calculateToolSize(unsigned int, EntityManager::ShopItemSize&)
00000000001c527c   | _ZN10StringUtil7stristrEPcPKc            | StringUtil::stristr(char*, char const*)
000000000027e810   | _ZNSt6__ndk14stoiERKNS_12basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEEPmi | std::__ndk1::stoi(std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> > const&, unsigned long*, int)
00000000001104b4   | _ZN21BackgroundMusicPlayer7destroyEv     | BackgroundMusicPlayer::destroy()
00000000002133e0   | _ZN3Cki4ListINS_5SoundELi0EE8addAfterEPS1_S3_ | Cki::List<Cki::Sound, 0>::addAfter(Cki::Sound*, Cki::Sound*)
0000000000133704   | _ZN7MapPane9setIsHeldEv                  | MapPane::setIsHeld()
0000000000135920   | _ZN19MultiplayerUsername8doUpdateEfP16GUIInterfaceDesc | MultiplayerUsername::doUpdate(float, GUIInterfaceDesc*)
0000000000271b30   | _ZNSt6__ndk110__time_getC2EPKc           | std::__ndk1::__time_get::__time_get(char const*)
000000000025cfe0   | _ZNKSt6__ndk117moneypunct_bynameIwLb0EE13do_pos_formatEv | std::__ndk1::moneypunct_byname<wchar_t, false>::do_pos_format() const
0000000000199e44   | _ZN7b2Joint4DumpEv                       | b2Joint::Dump()
000000000020d680   | _ZN3Cki13EffectBusNode14setWetDryRatioEf | Cki::EffectBusNode::setWetDryRatio(float)
00000000001a4cb4   | _ZN15b2ContactSolver29InitializeVelocityConstraintsEv | b2ContactSolver::InitializeVelocityConstraints()
00000000001b8ca0   | _ZN27AndroidHandheldSystemDevice24getIsWidthHeightSwitchedEv | AndroidHandheldSystemDevice::getIsWidthHeightSwitched()
000000000020b29c   | _ZN3Cki12BufferSource11setBlockPosEi     | Cki::BufferSource::setBlockPos(int)
000000000012bb6c   | _ZN12SteeringItemD1Ev                    | SteeringItem::~SteeringItem()
000000000020b574   | _ZN3Cki4ListINS_10GraphSoundELi1EE8addFirstEPS1_ | Cki::List<Cki::GraphSound, 1>::addFirst(Cki::GraphSound*)
0000000000284ca8   | __cxa_decrement_exception_refcount       | __cxa_decrement_exception_refcount
00000000001febc8   | deflateInit_                             | deflateInit_
0000000000228464   | _ZN3Cki9AudioUtil18stereoPanRamp_neonEPfiRKNS_12VolumeMatrixERS2_f | Cki::AudioUtil::stereoPanRamp_neon(float*, int, Cki::VolumeMatrix const&, Cki::VolumeMatrix&, float)
00000000001ae6b8   | _ZN26AndroidInAppPurchaseDevice14finishPurchaseEj | AndroidInAppPurchaseDevice::finishPurchase(unsigned int)
00000000002410b8   | _ZNSt6__ndk115basic_streambufIwNS_11char_traitsIwEEE4setgEPwS4_S4_ | std::__ndk1::basic_streambuf<wchar_t, std::__ndk1::char_traits<wchar_t> >::setg(wchar_t*, wchar_t*, wchar_t*)
000000000011ae60   | _ZN8MenuItem9SetUp_PxlEjiij16eScreenAlignment17eElementAlignmentffii | MenuItem::SetUp_Pxl(unsigned int, int, int, unsigned int, eScreenAlignment, eElementAlignment, float, float, int, int)
0000000000219348   | _ZN3Cki12BufferStream4readEPvi           | Cki::BufferStream::read(void*, int)
000000000016efd0   | _ZN4Game23showMasterDownloadErrorEv      | Game::showMasterDownloadError()
00000000001719d8   | _ZN15GameMultiplayer26serverGetNumPlayingClientsEv | GameMultiplayer::serverGetNumPlayingClients()
000000000012e1f0   | _ZN13ToolbarButton14toggleHeldModeEb     | ToolbarButton::toggleHeldMode(bool)
000000000011c134   | _ZN8MenuPane18setButtonSoundFailE13eSoundAliases | MenuPane::setButtonSoundFail(eSoundAliases)
0000000000233c8c   | _ZN3Cki15EffectProcessor7processEPfS1_i  | Cki::EffectProcessor::process(float*, float*, int)
00000000001e4204   | png_get_pHYs_dpi                         | png_get_pHYs_dpi
000000000013aa50   | _ZN13SettingSlider12processInputEN23HandheldInputDeviceBase9TouchDescEP16GUIInterfaceDesc | SettingSlider::processInput(HandheldInputDeviceBase::TouchDesc, GUIInterfaceDesc*)
00000000001accc0   | _ZN24AndroidAchievementDevice6createEjP24GLESHandheldRenderDevice | AndroidAchievementDevice::create(unsigned int, GLESHandheldRenderDevice*)
000000000019c6d0   | _ZNK13b2PulleyJoint17GetCurrentLengthAEv | b2PulleyJoint::GetCurrentLengthA() const
000000000024dfec   | _ZNKSt6__ndk17num_getIcNS_19istreambuf_iteratorIcNS_11char_traitsIcEEEEE17__do_get_unsignedIjEES4_S4_S4_RNS_8ios_baseERjRT_ | std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> > std::__ndk1::num_get<char, std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> > >::__do_get_unsigned<unsigned int>(std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> >, std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> >, std::__ndk1::ios_base&, unsigned int&, unsigned int&) const
00000000002322dc   | _ZN3Cki11AudioStreamD2Ev                 | Cki::AudioStream::~AudioStream()
00000000001bedec   | _ZN7PNGUtil15user_write_dataEP14png_struct_defPhm | PNGUtil::user_write_data(png_struct_def*, unsigned char*, unsigned long)
0000000000233d08   | ogg_page_bos                             | ogg_page_bos
000000000012db68   | _ZN13ToolbarButtonC2Ej13eImageAliasesii16eScreenAlignment17eElementAlignmentii | ToolbarButton::ToolbarButton(unsigned int, eImageAliases, int, int, eScreenAlignment, eElementAlignment, int, int)
00000000001b902c   | _ZN27AndroidHandheldSystemDevice21isLowResolutionDeviceEv | AndroidHandheldSystemDevice::isLowResolutionDevice()
000000000020d590   | _ZN3Cki13EffectBusNode16removeAllEffectsEv | Cki::EffectBusNode::removeAllEffects()
000000000021bae4   | _ZN3Cki10ReadStreamD1Ev                  | Cki::ReadStream::~ReadStream()
000000000015805c   | _ZN13EntityManager7destroyEv             | EntityManager::destroy()
00000000001f4c40   | png_set_tRNS                             | png_set_tRNS
00000000001908a0   | _ZN7Vehicle21enqueueRenderUVScrollER10RenderArgsP24GLESHandheldRenderDevice | Vehicle::enqueueRenderUVScroll(RenderArgs&, GLESHandheldRenderDevice*)
00000000001e4080   | png_get_y_pixels_per_inch                | png_get_y_pixels_per_inch
00000000001e03f4   | png_icc_set_sRGB                         | png_icc_set_sRGB
000000000019f934   | _ZN12b2BroadPhase10BufferMoveEi          | b2BroadPhase::BufferMove(int)
000000000022530c   | _ZN3Cki9AudioUtil11monoPanRampEPKiPiiRKNS_12VolumeMatrixERS4_f | Cki::AudioUtil::monoPanRamp(int const*, int*, int, Cki::VolumeMatrix const&, Cki::VolumeMatrix&, float)
000000000019c680   | _ZNK13b2PulleyJoint16GetReactionForceEf  | b2PulleyJoint::GetReactionForce(float) const
000000000024fa08   | _ZNSt6__ndk19__num_getIcE17__stage2_int_loopEciPcRS2_RjcRKNS_12basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEEPjRSD_S2_ | std::__ndk1::__num_get<char>::__stage2_int_loop(char, int, char*, char*&, unsigned int&, char, std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> > const&, unsigned int*, unsigned int*&, char*)
000000000020bf68   | _ZN3Cki9EffectBusC1Eb                    | Cki::EffectBus::EffectBus(bool)
0000000000197578   | _ZN7b2World8SolveTOIERK10b2TimeStep      | b2World::SolveTOI(b2TimeStep const&)
000000000020744c   | CkConfigInit                             | CkConfigInit
00000000002711c4   | _ZNKSt6__ndk120__time_get_c_storageIwE8__monthsEv | std::__ndk1::__time_get_c_storage<wchar_t>::__months() const
