# Funções extraídas de libfs18.so
# Endereço           | Nome Original                            | Nome Demangled
----------------------------------------------------------------------------------------------------
00000000002ff6b4   | _ZN14ShopScreenBase21updateBuyCoinsButtonsEb | ShopScreenBase::updateBuyCoinsButtons(bool)
0000000000269b1c   | _ZNK12b2ChainShape12GetChildEdgeEP11b2EdgeShapei | b2ChainShape::GetChildEdge(b2EdgeShape*, int) const
0000000000267620   | _ZN8b2Island8SolveTOIERK10b2TimeStepii   | b2Island::SolveTOI(b2TimeStep const&, int, int)
00000000002dbf34   | _ZN12GuiDialogBox15isDialogClearedEv     | GuiDialogBox::isDialogCleared()
000000000027dad4   | _ZN21HandheldNetworkDevice10initServerEjjPKcj | HandheldNetworkDevice::initServer(unsigned int, unsigned int, char const*, unsigned int)
00000000001e9be4   | _ZN16TireTrackManager4initEP24GLESHandheldRenderDeviceP27AndroidHandheldSystemDeviceP12AssetManagerP10Renderer3Dj | TireTrackManager::init(GLESHandheldRenderDevice*, AndroidHandheldSystemDevice*, AssetManager*, Renderer3D*, unsigned int)
000000000028f808   | _ZN3Cki5Adpcm6decodeEPKhiPsi             | Cki::Adpcm::decode(unsigned char const*, int, short*, int)
000000000030ad8c   | _ZN5AStar16defaultHeuristicEPK4NodeS2_   | AStar::defaultHeuristic(Node const*, Node const*)
000000000023fd24   | _ZN13GameStateBase20clearOutPreviousInfoEv | GameStateBase::clearOutPreviousInfo()
0000000000303fe4   | _ZN11StatsScreen6renderEP24GLESHandheldRenderDevice | StatsScreen::render(GLESHandheldRenderDevice*)
000000000031ef84   | _Z24dtClosestPtPointTrianglePfPKfS1_S1_S1_ | dtClosestPtPointTriangle(float*, float const*, float const*, float const*, float const*)
00000000003468fc   | png_colorspace_sync                      | png_colorspace_sync
00000000003af9d0   | _ZNKSt6__ndk112basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEE5rfindEPKwmm | std::__ndk1::basic_string<wchar_t, std::__ndk1::char_traits<wchar_t>, std::__ndk1::allocator<wchar_t> >::rfind(wchar_t const*, unsigned long, unsigned long) const
00000000003afbe8   | _ZNSt6__ndk112basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEE7replaceEmmPKw | std::__ndk1::basic_string<wchar_t, std::__ndk1::char_traits<wchar_t>, std::__ndk1::allocator<wchar_t> >::replace(unsigned long, unsigned long, wchar_t const*)
0000000000268b30   | _ZN15b2ContactFilterD0Ev                 | b2ContactFilter::~b2ContactFilter()
0000000000299b60   | _ZN3Cki4ListINS_6EffectELi0EEC2Ev        | Cki::List<Cki::Effect, 0>::List()
000000000029e244   | _ZN3Cki16GraphOutputDummy9startImplEv    | Cki::GraphOutputDummy::startImpl()
00000000002c4988   | _ZN8MenuItem11handleInputEN23HandheldInputDeviceBase9TouchDescERjS2_ | MenuItem::handleInput(HandheldInputDeviceBase::TouchDesc, unsigned int&, unsigned int&)
00000000001abf54   | _ZN12VehicleSound5startEjfb              | VehicleSound::start(unsigned int, float, bool)
00000000001f8b80   | _ZN12TreeStanding8setStateENS_10TREE_STATEE | TreeStanding::setState(TreeStanding::TREE_STATE)
000000000023cc40   | _ZN13GameStateBase13executeRatingEj      | GameStateBase::executeRating(unsigned int)
000000000026d90c   | _ZN11b2GearJoint24SolveVelocityConstraintsERK12b2SolverData | b2GearJoint::SolveVelocityConstraints(b2SolverData const&)
000000000028eb48   | _ZN3Cki12BufferHandleC2EPNS_12SharedBufferE | Cki::BufferHandle::BufferHandle(Cki::SharedBuffer*)
000000000028ef7c   | _ZN3Cki11AudioSource6updateEv            | Cki::AudioSource::update()
00000000002a2d20   | _ZN3Cki4ListINS_12SharedBufferELi0EE7addLastEPS1_ | Cki::List<Cki::SharedBuffer, 0>::addLast(Cki::SharedBuffer*)
00000000002e6c24   | _ZN16AcceleratorLever8doUpdateEf         | AcceleratorLever::doUpdate(float)
000000000028dc34   | _ZN3Cki4ListINS_4BankELi0EED2Ev          | Cki::List<Cki::Bank, 0>::~List()
0000000000273d8c   | _ZN24HandheldRenderDeviceBase31isNormalMappingDisabledEnforcedEv | HandheldRenderDeviceBase::isNormalMappingDisabledEnforced()
00000000002bfa3c   | vorbis_comment_query_count               | vorbis_comment_query_count
00000000003a0768   | _ZNKSt6__ndk114__codecvt_utf8IDsE13do_max_lengthEv | std::__ndk1::__codecvt_utf8<char16_t>::do_max_length() const
000000000029a318   | _ZN3Cki5ArrayINS_6Effect11FactoryInfoEE5clearEv | Cki::Array<Cki::Effect::FactoryInfo>::clear()
00000000003070d8   | _ZNK10ImageScale13getImagePixelEjjj      | ImageScale::getImagePixel(unsigned int, unsigned int, unsigned int) const
000000000039e644   | _ZNSt6__ndk17codecvtIwc9mbstate_tEC1EPKcm | std::__ndk1::codecvt<wchar_t, char, mbstate_t>::codecvt(char const*, unsigned long)
00000000001bd570   | _ZN4Game10deactivateEv                   | Game::deactivate()
00000000001c7194   | _ZN15GameMultiplayer22serverSendFieldUpdatesEv | GameMultiplayer::serverSendFieldUpdates()
00000000002af930   | _ZN3Cki6StringC1EPKc                     | Cki::String::String(char const*)
00000000002ad5ec   | _ZN3Cki11FixedStringILi64EEC1Ev          | Cki::FixedString<64>::FixedString()
00000000003724a8   | _ZNSt6__ndk113basic_istreamIcNS_11char_traitsIcEEE7getlineEPclc | std::__ndk1::basic_istream<char, std::__ndk1::char_traits<char> >::getline(char*, long, char)
00000000001dffd8   | _ZN16PhysicsDebugDraw11DrawPolygonEPK6b2Vec2iRK7b2Color | PhysicsDebugDraw::DrawPolygon(b2Vec2 const*, int, b2Color const&)
00000000002545b4   | _ZN14GameStateDebugD1Ev                  | GameStateDebug::~GameStateDebug()
0000000000259df8   | _ZN21GameStateOnlineBackup14doDialogUpdateEf | GameStateOnlineBackup::doDialogUpdate(float)
00000000002aac44   | _ZN3Cki12AssetManager4seekEPNS0_6AAssetEl | Cki::AssetManager::seek(Cki::AssetManager::AAsset*, long)
00000000002d5508   | _ZN16ChooseModeScreenC2EP18GUIResourceManagerP24AndroidAchievementDevice | ChooseModeScreen::ChooseModeScreen(GUIResourceManager*, AndroidAchievementDevice*)
00000000001f7724   | _ZN20TrafficVehicleSystem37findPossibleTrafficVehicleSpawnPointsEbjjjRjS0_6b2Vec2 | TrafficVehicleSystem::findPossibleTrafficVehicleSpawnPoints(bool, unsigned int, unsigned int, unsigned int, unsigned int&, unsigned int&, b2Vec2)
00000000002aa74c   | _ZN3Cki9WavWriterD0Ev                    | Cki::WavWriter::~WavWriter()
0000000000340ab0   | jpeg_idct_ifast                          | jpeg_idct_ifast
00000000002c2d1c   | _ZN25LocalizationStringManager4initEP27AndroidHandheldSystemDevice | LocalizationStringManager::init(AndroidHandheldSystemDevice*)
00000000001d9524   | _ZNSt6__ndk16__treeINS_12__value_typeI15eNOTIFICATIONIDPN17NotificationStack16sNotificationDefEEENS_19__map_value_compareIS2_S6_NS_4lessIS2_EELb1EEENS_9allocatorIS6_EEE7destroyEPNS_11__tree_nodeIS6_PvEE | std::__ndk1::__tree<std::__ndk1::__value_type<eNOTIFICATIONID, NotificationStack::sNotificationDef*>, std::__ndk1::__map_value_compare<eNOTIFICATIONID, std::__ndk1::__value_type<eNOTIFICATIONID, NotificationStack::sNotificationDef*>, std::__ndk1::less<eNOTIFICATIONID>, true>, std::__ndk1::allocator<std::__ndk1::__value_type<eNOTIFICATIONID, NotificationStack::sNotificationDef*> > >::destroy(std::__ndk1::__tree_node<std::__ndk1::__value_type<eNOTIFICATIONID, NotificationStack::sNotificationDef*>, void*>*)
0000000000260124   | _ZN6b2Draw8SetFlagsEj                    | b2Draw::SetFlags(unsigned int)
00000000002c44f8   | _ZN8MenuItem11getRotationEv              | MenuItem::getRotation()
0000000000389ea8   | _ZNKSt6__ndk18time_getIcNS_19istreambuf_iteratorIcNS_11char_traitsIcEEEEE10__get_yearERiRS4_S4_RjRKNS_5ctypeIcEE | std::__ndk1::time_get<char, std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> > >::__get_year(int&, std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> >&, std::__ndk1::istreambuf_iterator<char, std::__ndk1::char_traits<char> >, unsigned int&, std::__ndk1::ctype<char> const&) const
00000000003b06b4   | _ZNSt6__ndk112basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEE6appendEPKwm | std::__ndk1::basic_string<wchar_t, std::__ndk1::char_traits<wchar_t>, std::__ndk1::allocator<wchar_t> >::append(wchar_t const*, unsigned long)
00000000002c77cc   | _ZN17TransitionManager13takeListMutexEv  | TransitionManager::takeListMutex()
00000000002cecec   | _ZN16AnimalShopScreen11handleInputEN23HandheldInputDeviceBase9TouchDescERjS2_ | AnimalShopScreen::handleInput(HandheldInputDeviceBase::TouchDesc, unsigned int&, unsigned int&)
0000000000206c5c   | _ZN7Vehicle18aiDoSteeringUpdateEffP7b2WorldP4ToolRfS4_S4_8PlayMode | Vehicle::aiDoSteeringUpdate(float, float, b2World*, Tool*, float&, float&, float&, PlayMode)
0000000000203d40   | _ZN7Vehicle12aiIsRefillAiEv              | Vehicle::aiIsRefillAi()
000000000027c81c   | _ZN23HandheldInputDeviceBase23hasTriggeredButtonComboEjjb | HandheldInputDeviceBase::hasTriggeredButtonCombo(unsigned int, unsigned int, bool)
00000000002852e4   | _ZN15AndroidActivity18getGLESAspectRatioERfS0_ | AndroidActivity::getGLESAspectRatio(float&, float&)
0000000000301858   | _ZN11StatsScreen17setPageVisibilityEv    | StatsScreen::setPageVisibility()
000000000035ca88   | png_set_invalid                          | png_set_invalid
0000000000273d5c   | _ZN24HandheldRenderDeviceBase22isNormalMappingEnabledEv | HandheldRenderDeviceBase::isNormalMappingEnabled()
000000000031b448   | _ZNK8tinyxml210XMLElement13FindAttributeEPKc | tinyxml2::XMLElement::FindAttribute(char const*) const
000000000023e8a8   | _ZN13GameStateBase18setupFieldTexturesEjR9FieldDescP10Renderer3DP12AssetManager | GameStateBase::setupFieldTextures(unsigned int, FieldDesc&, Renderer3D*, AssetManager*)
000000000028d518   | _ZN3Cki4Bank17asyncLoadCallbackEbPv      | Cki::Bank::asyncLoadCallback(bool, void*)
00000000002b0d7c   | _ZNK3Cki10SwapStream7getSizeEv           | Cki::SwapStream::getSize() const
00000000003cf474   | _ZNKSt20bad_array_new_length4whatEv      | std::bad_array_new_length::what() const
000000000020db50   | _ZN7Vehicle11mpSerializeEP11GsBitStream  | Vehicle::mpSerialize(GsBitStream*)
00000000001c99cc   | _ZN19InGameMessageSystem15getMessageCountEv | InGameMessageSystem::getMessageCount()
00000000001e9880   | _ZN9TireTrack18updateVertexBufferEPN24HandheldRenderDeviceBase26DefaultVertexDeclNoNormalsEjj | TireTrack::updateVertexBuffer(HandheldRenderDeviceBase::DefaultVertexDeclNoNormals*, unsigned int, unsigned int)
00000000003687b0   | deflateCopy                              | deflateCopy
00000000001af908   | _ZN12AssetManager4initEP27AndroidHandheldSystemDeviceP24GLESHandheldRenderDeviceP10Renderer3D | AssetManager::init(AndroidHandheldSystemDevice*, GLESHandheldRenderDevice*, Renderer3D*)
00000000001f6c28   | _ZN14TrafficVehicle11deserializeEPhb     | TrafficVehicle::deserialize(unsigned char*, bool)
000000000026c490   | _ZN25b2PolygonAndCircleContact6CreateEP9b2FixtureiS1_iP16b2BlockAllocator | b2PolygonAndCircleContact::Create(b2Fixture*, int, b2Fixture*, int, b2BlockAllocator*)
00000000002d40a4   | _ZN8EmptyBoxC2Eiiii10eAlignmentS0_       | EmptyBox::EmptyBox(int, int, int, int, eAlignment, eAlignment)
00000000001deb34   | _ZN10PathFinder11compilePathEPKfjS1_jS1_jPfj | PathFinder::compilePath(float const*, unsigned int, float const*, unsigned int, float const*, unsigned int, float*, unsigned int)
00000000002ac0fc   | _ZN3Cki12BufferStream4readEPvi           | Cki::BufferStream::read(void*, int)
00000000003a08b4   | _ZNKSt6__ndk114__codecvt_utf8IDiE10do_unshiftER9mbstate_tPcS4_RS4_ | std::__ndk1::__codecvt_utf8<char32_t>::do_unshift(mbstate_t&, char*, char*, char*&) const
000000000034c55c   | png_free_default                         | png_free_default
00000000003acfd0   | _ZnwmSt11align_val_t                     | operator new(unsigned long, std::align_val_t)
00000000001af4d8   | _ZN11ApplicationC1Ev                     | Application::Application()
00000000001db3dc   | _ZN14ParticleSystem27getRandomPositionOnGeometryER7Vector3 | ParticleSystem::getRandomPositionOnGeometry(Vector3&)
000000000026752c   | _ZN8b2Island6ReportEPK27b2ContactVelocityConstraint | b2Island::Report(b2ContactVelocityConstraint const*)
000000000026e5f0   | _ZN15b2FrictionJoint24SolvePositionConstraintsERK12b2SolverData | b2FrictionJoint::SolvePositionConstraints(b2SolverData const&)
00000000002cfa44   | _ZN9MenuImageD0Ev                        | MenuImage::~MenuImage()
000000000034cf74   | png_read_rows                            | png_read_rows
0000000000283304   | _ZN27AndroidHandheldSystemDevice14enableZPrepassEv | AndroidHandheldSystemDevice::enableZPrepass()
0000000000280f04   | _ZN21GenericHandheldServer15resumeAcceptingEv | GenericHandheldServer::resumeAccepting()
000000000035ed5c   | png_set_write_status_fn                  | png_set_write_status_fn
0000000000393740   | _ZNSt6__ndk114codecvt_bynameIcc9mbstate_tED0Ev | std::__ndk1::codecvt_byname<char, char, mbstate_t>::~codecvt_byname()
00000000001d1f1c   | _ZN9MapObject21setFadeTimerFullAlphaEv   | MapObject::setFadeTimerFullAlpha()
0000000000282cf0   | _ZN27AndroidHandheldSystemDevice23getGameServicesSignedInEv | AndroidHandheldSystemDevice::getGameServicesSignedIn()
00000000002adfb4   | _ZN3Cki3Mem7getSizeEPv                   | Cki::Mem::getSize(void*)
00000000002c50e8   | _ZN8MenuItem17setIsUsingCustomWEb        | MenuItem::setIsUsingCustomW(bool)
00000000002eb5c4   | _ZN14LargeMapScreen23createBox_PricesTwoColsEPP8EmptyBox | LargeMapScreen::createBox_PricesTwoCols(EmptyBox**)
00000000003890b8   | _ZNKSt6__ndk17num_putIwNS_19ostreambuf_iteratorIwNS_11char_traitsIwEEEEE6do_putES4_RNS_8ios_baseEwPKv | std::__ndk1::num_put<wchar_t, std::__ndk1::ostreambuf_iterator<wchar_t, std::__ndk1::char_traits<wchar_t> > >::do_put(std::__ndk1::ostreambuf_iterator<wchar_t, std::__ndk1::char_traits<wchar_t> >, std::__ndk1::ios_base&, wchar_t, void const*) const
000000000023c1d4   | _ZN13GameStateBase18runOnceOnGameStartEv | GameStateBase::runOnceOnGameStart()
00000000002a2368   | _ZN3Cki12PcmI8DecoderD0Ev                | Cki::PcmI8Decoder::~PcmI8Decoder()
00000000002b77f0   | oggpack_writecopy                        | oggpack_writecopy
00000000002ddca8   | _ZN3HUD20doOnFirstLoadOfAGameEv          | HUD::doOnFirstLoadOfAGame()
00000000003054c4   | _ZN11StatsScreen12gotoNextPageEv         | StatsScreen::gotoNextPage()
00000000002f5f34   | _ZN15TextInputButton15captureKeyPressEv  | TextInputButton::captureKeyPress()
00000000002832fc   | _ZN27AndroidHandheldSystemDevice20postFileForDebuggingE8POSTDataPhS1_ | AndroidHandheldSystemDevice::postFileForDebugging(POSTData, unsigned char*, unsigned char*)
00000000002b182c   | _ZN3Cki5Audio6resumeEv                   | Cki::Audio::resume()
00000000002a96c0   | _ZNK3Cki12StreamSource14isLoopReleasedEv | Cki::StreamSource::isLoopReleased() const
00000000002dffd8   | _ZN11FuelReadout15updateGUIValuesEjj     | FuelReadout::updateGUIValues(unsigned int, unsigned int)
0000000000303bb8   | _ZN11StatsScreen14createStat2RowEP8MenuItemPNS_10sBoxLayoutEiN9FruitUtil10FILL_TYPESERP8MenuTextS8_ | StatsScreen::createStat2Row(MenuItem*, StatsScreen::sBoxLayout*, int, FruitUtil::FILL_TYPES, MenuText*&, MenuText*&)
000000000036f908   | _ZNSt6__ndk115basic_streambufIcNS_11char_traitsIcEEE8overflowEi | std::__ndk1::basic_streambuf<char, std::__ndk1::char_traits<char> >::overflow(int)
00000000003b0f04   | _ZNKSt6__ndk112basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEE7compareEPKw | std::__ndk1::basic_string<wchar_t, std::__ndk1::char_traits<wchar_t>, std::__ndk1::allocator<wchar_t> >::compare(wchar_t const*) const
00000000001da65c   | _ZN14ParticleSystem8updateBVEv           | ParticleSystem::updateBV()
000000000024d56c   | _ZN13GameStateBase12addTreePieceERK7Vector3f | GameStateBase::addTreePiece(Vector3 const&, float)
000000000020bb64   | _ZN7Vehicle25enableLowLoaderCollisionsEb | Vehicle::enableLowLoaderCollisions(bool)
000000000026b454   | _ZN15b2ContactSolver24SolveVelocityConstraintsEv | b2ContactSolver::SolveVelocityConstraints()
0000000000281b34   | _ZN24HandheldSystemDeviceBase17setWindowHasFocusEb | HandheldSystemDeviceBase::setWindowHasFocus(bool)
00000000001c2528   | _ZN10GameEntity24updateTankPiecePositionsEv | GameEntity::updateTankPiecePositions()
00000000001e7f28   | _ZN4Tank6updateEb                        | Tank::update(bool)
000000000026e690   | _ZNK15b2FrictionJoint12GetMaxTorqueEv    | b2FrictionJoint::GetMaxTorque() const
000000000026eecc   | _ZN12b2MouseJointC1EPK15b2MouseJointDef  | b2MouseJoint::b2MouseJoint(b2MouseJointDef const*)
00000000002b8108   | oggpackB_bytes                           | oggpackB_bytes
000000000030adb0   | _ZN5AStarC1EPP4NodejPFfPKS0_S4_E         | AStar::AStar(Node**, unsigned int, float (*)(Node const*, Node const*))
00000000001d65e0   | _ZN13NewHelpSystem13goPageForwardEv      | NewHelpSystem::goPageForward()
00000000002a6c28   | _ZN3Cki17CustomAudioStreamD1Ev           | Cki::CustomAudioStream::~CustomAudioStream()
00000000002a3498   | _ZN3Cki4ListINS_5SoundELi0EE6removeEPS1_ | Cki::List<Cki::Sound, 0>::remove(Cki::Sound*)
00000000002aa40c   | _ZNK3Cki17VorbisAudioStream11getBlockPosEv | Cki::VorbisAudioStream::getBlockPos() const
00000000002acd3c   | _ZN3Cki3Dir7destroyEPKc                  | Cki::Dir::destroy(char const*)
0000000000311000   | _ZN8FileUtil10deleteFileEPKc             | FileUtil::deleteFile(char const*)
00000000003adbf4   | _ZNSt6__ndk112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEED2Ev | std::__ndk1::basic_string<char, std::__ndk1::char_traits<char>, std::__ndk1::allocator<char> >::~basic_string()
00000000003cf8dc   | _ZNSt8bad_castD0Ev                       | std::bad_cast::~bad_cast()
00000000002813fc   | _ZN19HandheldNetworkUtil17getAdapterEnabledERb | HandheldNetworkUtil::getAdapterEnabled(bool&)
0000000000283394   | _ZN27AndroidHandheldSystemDevice14getGfxPerfTypeEv | AndroidHandheldSystemDevice::getGfxPerfType()
000000000028e0a4   | _ZN3Cki5ArrayINS_6SampleEEixEi           | Cki::Array<Cki::Sample>::operator[](int)
00000000001ccc0c   | _ZN3Map12updateFieldsEffffffff8PlayModeP15GameMultiplayerR13FieldWorkDescRjRbf | Map::updateFields(float, float, float, float, float, float, float, float, PlayMode, GameMultiplayer*, FieldWorkDesc&, unsigned int&, bool&, float)
00000000001f8828   | _ZN12TreeStandingC1Ev                    | TreeStanding::TreeStanding()
0000000000292688   | _ZN3Cki9AudioUtil13stereoPanRampEPfiRKNS_12VolumeMatrixERS2_f | Cki::AudioUtil::stereoPanRamp(float*, int, Cki::VolumeMatrix const&, Cki::VolumeMatrix&, float)
00000000002d0ba4   | _ZN13GenericButton15setButtonHeightEi    | GenericButton::setButtonHeight(int)
00000000003a9c6c   | _ZNSt6__ndk116__narrow_to_utf8ILm32EED1Ev | std::__ndk1::__narrow_to_utf8<32ul>::~__narrow_to_utf8()
0000000000253344   | _ZN13GameStateBase24postMissionAnalysisEventEb | GameStateBase::postMissionAnalysisEvent(bool)
00000000002892b4   | Java_com_giantssoftware_lib_RewardedAdsProvider_nativeCallbackSetRewardStatus | Java_com_giantssoftware_lib_RewardedAdsProvider_nativeCallbackSetRewardStatus
000000000028b6a4   | _ZN7_JNIEnv9NewObjectEP7_jclassP10_jmethodIDz | _JNIEnv::NewObject(_jclass*, _jmethodID*, ...)
00000000002d8590   | _ZN13CreditsScroll8setNamesEPPKcj        | CreditsScroll::setNames(char const**, unsigned int)
00000000002538d4   | _ZN13GameStateBase20isDoingAtomicProcessEv | GameStateBase::isDoingAtomicProcess()
00000000002ec698   | _ZN14LargeMapScreen22getVisibilityOfMapItemENS_21eVisibleMapItemsFlagsE | LargeMapScreen::getVisibilityOfMapItem(LargeMapScreen::eVisibleMapItemsFlags)
0000000000264774   | _ZN7b2WorldD1Ev                          | b2World::~b2World()
000000000025a5d4   | _ZN15GameStatePricesD0Ev                 | GameStatePrices::~GameStatePrices()
000000000026e688   | _ZN15b2FrictionJoint12SetMaxTorqueEf     | b2FrictionJoint::SetMaxTorque(float)
00000000002892d0   | Java_com_giantssoftware_lib_RewardedAdsProvider_nativeCallbackSetConsentState | Java_com_giantssoftware_lib_RewardedAdsProvider_nativeCallbackSetConsentState
00000000002dfca8   | _ZN11FuelReadout4initEjii10eAlignmentS0_ii | FuelReadout::init(unsigned int, int, int, eAlignment, eAlignment, int, int)
00000000002ebb40   | _ZN14LargeMapScreen24updateActionButtonLayoutEv | LargeMapScreen::updateActionButtonLayout()
000000000036ebac   | zlibCompileFlags                         | zlibCompileFlags
000000000036fcd8   | _ZNSt6__ndk115basic_streambufIwNS_11char_traitsIwEEE4swapERS3_ | std::__ndk1::basic_streambuf<wchar_t, std::__ndk1::char_traits<wchar_t> >::swap(std::__ndk1::basic_streambuf<wchar_t, std::__ndk1::char_traits<wchar_t> >&)
00000000001daab0   | _ZN14ParticleSystem12initParticleERKNS_8ParticleE | ParticleSystem::initParticle(ParticleSystem::Particle const&)
00000000002ff9f8   | _ZN14ShopScreenBase28setTopBarLeftButtonIsEnabledEb | ShopScreenBase::setTopBarLeftButtonIsEnabled(bool)
0000000000336718   | jpeg_read_scanlines                      | jpeg_read_scanlines
0000000000299b38   | _ZN3Cki4ListINS_6EffectELi0EE4Node7getPrevEv | Cki::List<Cki::Effect, 0>::Node::getPrev()
00000000002d4bf4   | _ZN15TransBackgroundD1Ev                 | TransBackground::~TransBackground()
000000000030c418   | _ZN11FileManager11getInstanceEv          | FileManager::getInstance()
0000000000259908   | _ZN21GameStateOnlineBackupC1EP7AdapterP11DialogStackP25LocalizationStringManager | GameStateOnlineBackup::GameStateOnlineBackup(Adapter*, DialogStack*, LocalizationStringManager*)
00000000002b00ac   | _ZNK3Cki6StringixEi                      | Cki::String::operator[](int) const
0000000000366f64   | deflatePending                           | deflatePending
00000000001c7a9c   | _ZN15GameMultiplayer21serverSendFieldBoughtEj | GameMultiplayer::serverSendFieldBought(unsigned int)
0000000000252c64   | _ZN13GameStateBase8tipBalesEP4ToolPN16GameEventManager17TipBalesEventDataE | GameStateBase::tipBales(Tool*, GameEventManager::TipBalesEventData*)
00000000002cf324   | _ZN16AnimalShopScreen16gotoPrevCategoryEv | AnimalShopScreen::gotoPrevCategory()
00000000002fd3f4   | _ZN10ShopScreen14setBuyCallbackEjjj      | ShopScreen::setBuyCallback(unsigned int, unsigned int, unsigned int)
00000000002be918   | ogg_stream_flush                         | ogg_stream_flush
000000000030b5cc   | _ZN7AStar2D8findPathEjjjjPjjRj           | AStar2D::findPath(unsigned int, unsigned int, unsigned int, unsigned int, unsigned int*, unsigned int, unsigned int&)
00000000003185c0   | _ZN8tinyxml27XMLUtil18ConvertUTF32ToUTF8EmPcPi | tinyxml2::XMLUtil::ConvertUTF32ToUTF8(unsigned long, char*, int*)
00000000001e0610   | _ZN23PhysicsOverlapCallbacks13ReportFixtureEP9b2Fixture | PhysicsOverlapCallbacks::ReportFixture(b2Fixture*)
00000000002ae154   | _ZN3Cki5Mutex7tryLockEv                  | Cki::Mutex::tryLock()
000000000031b2a4   | _ZN8tinyxml210XMLElementC2EPNS_11XMLDocumentE | tinyxml2::XMLElement::XMLElement(tinyxml2::XMLDocument*)
0000000000369b6c   | inflateResetKeep                         | inflateResetKeep
00000000002511b4   | _ZN13GameStateBase12toggleAttachEP10GameEntityS1_ | GameStateBase::toggleAttach(GameEntity*, GameEntity*)
0000000000263dc4   | _ZN9b2FixtureC2Ev                        | b2Fixture::b2Fixture()
00000000002cf6a4   | _ZThn560_N16AnimalShopScreen22setBuyCoinsBuyCallbackEjjj | non-virtual thunk to AnimalShopScreen::setBuyCoinsBuyCallback(unsigned int, unsigned int, unsigned int)
00000000001d3cd4   | _ZN14MissionManager27newMissionIsATrailerMissionEv | MissionManager::newMissionIsATrailerMission()
00000000001d88ac   | _ZN13NewHelpSystem6addBoxEffffPf         | NewHelpSystem::addBox(float, float, float, float, float*)
00000000003a24ec   | _ZNSt6__ndk18numpunctIwED1Ev             | std::__ndk1::numpunct<wchar_t>::~numpunct()
00000000002d4cd0   | _ZN12ButtonLayoutD1Ev                    | ButtonLayout::~ButtonLayout()
00000000002c4340   | _ZN8MenuItem22checkWindowSizeChangedEv   | MenuItem::checkWindowSizeChanged()
000000000035c210   | png_set_tIME                             | png_set_tIME
00000000001dbde4   | _ZN21ParticleSystemManager20createParticleSystemER18ParticleSystemDesc | ParticleSystemManager::createParticleSystem(ParticleSystemDesc&)
00000000002891cc   | _ZN26AndroidRewardedAdsProvider14rewardConsumedEv | AndroidRewardedAdsProvider::rewardConsumed()
000000000030c398   | _ZN11FileManagerD2Ev                     | FileManager::~FileManager()
00000000001b7340   | _ZN5Field7getRectEffffRK13FieldWorkDesc  | Field::getRect(float, float, float, float, FieldWorkDesc const&)
00000000001ed48c   | _ZN4Tool32updateRoundBaleStackerTransformsEv | Tool::updateRoundBaleStackerTransforms()
000000000028eb40   | _ZN3Cki12BufferHandleC2Ev                | Cki::BufferHandle::BufferHandle()
00000000002efeb0   | _ZN14LargeMapScreen25setMapSingleClickCallbackEjjj | LargeMapScreen::setMapSingleClickCallback(unsigned int, unsigned int, unsigned int)
00000000002d0b30   | _ZN13GenericButton13setDragLimitsEiiii   | GenericButton::setDragLimits(int, int, int, int)
00000000002fd1e4   | _ZN10ShopScreen21disableBuyCoinsWindowEv | ShopScreen::disableBuyCoinsWindow()
00000000002348d8   | _ZN10IGameState10deactivateEv            | IGameState::deactivate()
00000000002611f0   | _ZN12b2BroadPhase10BufferMoveEi          | b2BroadPhase::BufferMove(int)
000000000026c4f0   | _ZN25b2PolygonAndCircleContact7DestroyEP9b2ContactP16b2BlockAllocator | b2PolygonAndCircleContact::Destroy(b2Contact*, b2BlockAllocator*)
00000000002c44c8   | _ZN8MenuItem28setNeedToCalculateTransformsEb | MenuItem::setNeedToCalculateTransforms(bool)
00000000002d7734   | _ZN11SaveGameBox17updateSaveButtonsEP7Adapterb | SaveGameBox::updateSaveButtons(Adapter*, bool)
00000000002f8518   | _ZN12PricesScreen12gotoPrevPageEv        | PricesScreen::gotoPrevPage()
000000000028eae0   | _ZN3Cki10BufferPool6removeERNS_12SharedBufferE | Cki::BufferPool::remove(Cki::SharedBuffer&)
00000000003ac40c   | _ZNSt6__ndk121__undeclare_reachableEPv   | std::__ndk1::__undeclare_reachable(void*)
000000000023b3dc   | _ZN13GameStateBase23enqueueRenderUvScrolledEP10Renderer3DPP7VehiclejPP4Toolj | GameStateBase::enqueueRenderUvScrolled(Renderer3D*, Vehicle**, unsigned int, Tool**, unsigned int)
00000000002974a8   | _ZN3Cki9AudioUtil10clamp_neonEPKiPii     | Cki::AudioUtil::clamp_neon(int const*, int*, int)
00000000002d27f8   | _ZN8MenuText14setStringWidthEi           | MenuText::setStringWidth(int)
0000000000212278   | _ZN13EntityManager21getCropPlaneNormalMapEN9FruitUtil10FILL_TYPESE | EntityManager::getCropPlaneNormalMap(FruitUtil::FILL_TYPES)
